state_code,default_rate_90,z_score,is_outlier
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,78.21149854152634,2.2840910395570395,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RN,66.71687416731992,2.778108701042179,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,85.8769860396421,3.721472802729067,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,100.0,4.416831184068709,True
RN,65.11796498268552,2.6993850726681483,True
RN,65.87707905498354,2.7367606876782973,True
RN,100.0,4.416831184068709,True
RN,93.96232281154532,4.119561107822977,True
RN,57.6799995638687,2.3331706365282274,True
RN,89.10287642957753,3.8803022088474024,True
RN,77.93990502364065,3.3306839935315358,True
RN,86.4117638254647,3.7478030334128136,True
RN,51.358253098978366,2.0219141723340686,True
RN,72.86352796534693,3.080744331627006,True
RN,70.21782821542666,2.9504810959763748,True
RN,51.65808031612558,2.0366764156471646,True
RN,100.0,4.416831184068709,True
RO,41.88144898808348,2.176834438746448,True
RO,63.606242402824066,3.5416967705504083,True
RO,42.90392850771306,2.241071817429024,True
RO,90.37769753774857,5.223616132621106,True
RO,100.0,5.828138252819517,True
RO,85.14507116343619,4.894875854250629,True
RO,42.120754341395674,2.1918688216425006,True
RO,40.48449975468383,2.089070962624465,True
RO,63.9468393765758,3.5630948096905524,True
RO,39.26079399549715,2.0121915251982743,True
RO,100.0,5.828138252819517,True
RO,45.03833852503678,2.3751663414898854,True
RO,44.81169675398027,2.3609275494230078,True
RO,100.0,5.828138252819517,True
RO,47.637161930123945,2.538437683357158,True
RO,70.47589554682916,3.973283420412375,True
RO,100.0,5.828138252819517,True
RO,49.8948511284735,2.6802772343679027,True
RO,76.98813123818537,4.382415282855337,True
RO,100.0,5.828138252819517,True
RO,69.79398707679668,3.9304424521823202,True
RO,100.0,5.828138252819517,True
RO,56.110647392072124,3.07078525994007,True
RO,88.16744707067724,5.084756924675271,True
RO,82.45665952676211,4.725976122721298,True
RO,81.57124611239155,4.670349935890525,True
RO,46.87139992153099,2.490328608131342,True
RO,100.0,5.828138252819517,True
RO,53.118703149785475,2.8828160619276266,True
RO,53.33377548990097,2.896328003331746,True
RR,84.50543887612643,4.661430265829037,True
RR,42.10193574744919,2.0722918224231566,True
RR,50.62116343719181,2.592471955953755,True
RR,100.0,5.607521058087001,True
RR,100.0,5.607521058087001,True
RR,100.0,5.607521058087001,True
RR,61.03972439466423,3.2286245072677606,True
RR,78.11959131886877,4.271513344247066,True
RR,44.22327363972127,2.201819740710189,True
RR,41.87674110734482,2.0585415410331067,True
RR,42.29790609952229,2.0842576821961214,True
RR,100.0,5.607521058087001,True
RR,100.0,5.607521058087001,True
RR,79.19231210802123,4.337013183394952,True
RR,85.39847042660168,4.715958362517023,True
RR,61.515906240616104,3.2576999522767403,True
RR,61.766741858740595,3.2730158600188624,True
RR,49.92732168131701,2.550106296722154,True
RR,43.64055413949486,2.1662391554179776,True
RS,100.0,4.559449707454823,True
RS,49.62231572422475,2.032790150167291,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,60.92691888234525,2.599765072127783,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,76.35905788995898,3.3737538346824487,True
RS,70.18185847538814,3.0639404686559857,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,50.156412317992505,2.0595774128721573,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,76.6348343335102,3.3875852204793646,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,83.81096087889804,3.7474991184853472,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,100.0,4.559449707454823,True
RS,50.00871994974256,2.052169999467953,True
RS,100.0,4.559449707454823,True
RS,56.25864319005211,2.36563078105126,True
RS,100.0,4.559449707454823,True
RS,90.18531552860455,4.067200675409945,True
RS,51.63538664840264,2.1337543958088383,True
RS,100.0,4.559449707454823,True
RS,54.159538246028774,2.2603515558385117,True
RS,100.0,4.559449707454823,True
RS,49.789457329883604,2.041173027257205,True
SC,100.0,7.075318481429823,True
SC,74.86568482662695,5.188843535280424,True
SC,100.0,7.075318481429823,True
SC,55.653119948922914,3.7468300153952683,True
SC,100.0,7.075318481429823,True
SC,100.0,7.075318481429823,True
SC,100.0,7.075318481429823,True
SC,44.151427508059754,2.8835618309097613,True
SC,78.49737540398422,5.46142280545721,True
SC,100.0,7.075318481429823,True
SC,52.7580340348935,3.5295371627317365,True
SC,49.73315971803237,3.3025029437905125,True
SC,100.0,7.075318481429823,True
SC,47.86614727640176,3.1623729195192887,True
SC,63.92875069943423,4.367963711170757,True
SC,100.0,7.075318481429823,True
